"","Tijdstempel","Student","Verzenden","Geslacht","Leeftijd","Device","Zoektijd.Verwacht","Zoektijd.Bereid","Begintijd","Eindtijd","Url","Prijs","Beginpunt","Tevredenheid","Bedrijf","Zoektijd"
"467","26-4-2018 13:39:42","Ja",NA,"Man","19","Mobiele telefoon","3-5 minuten","3-5 minuten",13:35:00,13:36:00,"https://www.iciparisxl.nl/armani/si/eau-de-parfum/p/BP_641253?varSel=641253&gclid=Cj0KCQjw8YXXBRDXARIsAMzsQuXJzv063E3-tPHDGcBXxUtAVZzn0X-CpAzcecEaqeUsLlx9zZhDT-kaAp-eEALw_wcB","52","Zoekmachine",4,"ICI-Paris-XL",60
"468","26-4-2018 13:39:52","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 minuten","Langer dan 10 minuten",13:38:00,13:38:00,"https://m.douglas.nl/productbrand_753266.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dm&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","75.98","Zoekmachine",4,"ICI-Paris-XL",0
"469","26-4-2018 14:19:33","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICI-Paris-XL",NA
"470","26-4-2018 14:20:12","Ja",NA,"Vrouw","23","Mobiele telefoon","0-2 minuten","6-9 minuten",14:19:00,14:19:00,"https://www.iciparisxl.nl/armani/si/eau-de-parfum/p/BP_641253?varSel=641253&gclid=EAIaIQobChMIg4SPkvbX2gIVypTtCh3MlQLzEAQYASABEgKDJfD_BwE","74","Zoekmachine",4,"ICI-Paris-XL",0
"471","26-4-2018 14:30:44","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 minuten","0-2 minuten",14:29:00,14:30:00,"https://www.bol.com/nl/p/armani-si-eau-de-parfum-30ml/9200000026455727/","51","Zoekmachine",4,"ICI-Paris-XL",60
"472","26-4-2018 14:44:14","Ja",NA,"Vrouw","17","Mobiele telefoon","0-2 minuten","3-5 minuten",14:42:00,14:43:00,"https://m.douglas.nl/productbrand_753266.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dm&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","75","Zoekmachine",4,"ICI-Paris-XL",60
"473","26-4-2018 15:05:27","Ja",NA,"Vrouw","18","Mobiele telefoon","0-2 minuten","3-5 minuten",15:02:00,15:03:00,"https://www.bol.com/nl/p/armani-si-eau-de-parfum-50-ml/9200000026455767/?suggestionType=suggestedsearch&bltgh=mrTd5pWBfIbfqmwa4KVP1Q.1.2.ProductPageUrl","72","Zoekmachine",3,"ICI-Paris-XL",60
"474","26-4-2018 15:20:19","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICI-Paris-XL",NA
"475","26-4-2018 15:25:23","Ja",NA,"Vrouw","18","Laptop","0-2 minuten","3-5 minuten",15:23:00,15:24:00,"https://www.google.com/search?client=safari&rls=en&q=SI+50+ml+prijs&ie=UTF-8&oe=UTF-8","75","Zoekmachine",4,"ICI-Paris-XL",60
"476","26-4-2018 15:33:28","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICI-Paris-XL",NA
"477","26-4-2018 16:03:21","Ja",NA,"Vrouw","22","Mobiele telefoon","0-2 minuten","3-5 minuten",16:00:00,16:02:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","75","Zoekmachine",4,"ICI-Paris-XL",120
"478","26-4-2018 17:07:15","Ja",NA,"Vrouw","20","Mobiele telefoon","3-5 minuten","6-9 minuten",16:59:00,17:06:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","74","Zoekmachine",3,"ICI-Paris-XL",420
"479","26-4-2018 17:31:15","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 minuten","3-5 minuten",17:29:00,17:30:00,"https://www.iciparisxl.nl/armani/si/eau-de-parfum/p/BP_641253?varSel=641260&gclid=EAIaIQobChMIjcyng6HY2gIVqrftCh1NJgZGEAQYASABEgLRqPD_BwE","75","Zoekmachine",3,"ICI-Paris-XL",60
"480","26-4-2018 18:18:51","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICI-Paris-XL",NA
"481","26-4-2018 18:43:19","Ja",NA,"Vrouw","19","Tablet","0-2 minuten","0-2 minuten",18:41:00,18:42:00,"Douglas.nl","75","Zoekmachine",4,"ICI-Paris-XL",60
"482","26-4-2018 20:18:05","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 minuten","0-2 minuten",20:16:00,20:17:00,"https://m.douglas.nl/productbrand_753263.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dm&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","75","Zoekmachine",3,"ICI-Paris-XL",60
"483","26-4-2018 21:17:24","Ja",NA,"Vrouw","17","Mobiele telefoon","0-2 minuten","0-2 minuten",21:16:00,21:16:00,"https://m.douglas.nl/productbrand_753263.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dm&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","52","Zoekmachine",4,"ICI-Paris-XL",0
"484","27-4-2018 8:33:52","Ja",NA,"Man","17","Mobiele telefoon","0-2 minuten","6-9 minuten",08:31:00,08:32:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","99","Zoekmachine",4,"ICI-Paris-XL",60
"485","27-4-2018 9:43:26","Ja",NA,"Vrouw","20","Mobiele telefoon","0-2 minuten","0-2 minuten",09:42:00,09:42:00,"https://m.douglas.nl/productbrand_753266.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dm&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","75","Zoekmachine",4,"ICI-Paris-XL",0
"486","27-4-2018 10:05:52","Ja",NA,"Man","19","Mobiele telefoon","0-2 minuten","0-2 minuten",10:03:00,10:03:00,"https://m.douglas.nl/productbrand_753266.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dm&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","75","Zoekmachine",3,"ICI-Paris-XL",0
"487","27-4-2018 10:41:29","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 minuten","3-5 minuten",10:39:00,10:40:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","69","Zoekmachine",3,"ICI-Paris-XL",60
"488","27-4-2018 11:12:30","Ja",NA,"Vrouw","20","Mobiele telefoon","0-2 minuten","3-5 minuten",11:11:00,11:12:00,"https://m.douglas.nl/productbrand_753266.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dm&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","74.98","Zoekmachine",4,"ICI-Paris-XL",60
"489","27-4-2018 15:05:20","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICI-Paris-XL",NA
"490","28-4-2018 14:37:38","Ja",NA,"Man","19","Mobiele telefoon","0-2 minuten","0-2 minuten",14:36:00,14:36:00,"Parfundreams.nl","39.95","Zoekmachine",4,"ICI-Paris-XL",0
"491","29-4-2018 9:56:49","Ja",NA,"Man","29","Laptop","0-2 minuten","0-2 minuten",09:55:00,09:56:00,"https://www.douglas.nl/productbrand_753263.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dc&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","52","Zoekmachine",4,"ICI-Paris-XL",60
"492","29-4-2018 10:01:30","Ja",NA,"Vrouw","18","Mobiele telefoon","0-2 minuten","3-5 minuten",09:59:00,10:00:00,"https://m.douglas.nl/productbrand_753266.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dm&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","75","Zoekmachine",4,"ICI-Paris-XL",60
"493","2-5-2018 23:39:40","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICI-Paris-XL",NA
"494","4-5-2018 0:34:48","Ja",NA,"Vrouw","19","Laptop","0-2 minuten","Langer dan 10 minuten",00:33:00,00:33:00,"https://www.google.com/search?q=si+georgo+armani&ie=utf-8&oe=utf-8&client=firefox-b-ab","52.79","Zoekmachine",4,"ICI-Paris-XL",0
"495","8-5-2018 14:13:01","Ja",NA,"Man","21","Laptop","0-2 minuten","3-5 minuten",14:11:00,14:22:00,"https://www.iciparisxl.nl/armani/si/eau-de-parfum/p/BP_641253?varSel=641253&gclid=CjwKCAjwlcXXBRBhEiwApfHGTVbSlW7haHj41p2J-6dZQcvfvDslNi2b0uvxLBDJUQP6V1EXh7TbOxoC_qUQAvD_BwE","52","Zoekmachine",4,"ICI-Paris-XL",660
"496","11-5-2018 13:55:39","Ja",NA,"Vrouw","20","Laptop","3-5 minuten","3-5 minuten",13:54:00,13:56:00,"https://www.douglas.nl/productbrand_753263.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dc&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","53","Zoekmachine",4,"ICI-Paris-XL",120
"497","15-5-2018 18:51:06","Ja",NA,"Vrouw","19","Mobiele telefoon","3-5 minuten","3-5 minuten",18:49:00,18:51:00,"https://www.parfumdreams.nl/Armani/Damesgeuren/Si/Eau-de-Toilette-Spray/index_49514.aspx?AffId=GA_NL_PLA_Armani&wt_mc=adwords_nonbrand-NL.cpc.pla-nl&gclid=CjwKCAjwiurXBRAnEiwAk2GFZh7CXa9R5Djj4GJpMo5-7rNfpAxE3A9omVt51iek2tMH13vkgSYe_BoCzPEQAvD_BwE","59","Zoekmachine",3,"ICI-Paris-XL",120
"498","15-5-2018 19:36:29","Ja",NA,"Man","22","Laptop","0-2 minuten","0-2 minuten",15:34:00,15:35:00,"https://www.wehkamp.nl/Winkelen/KenmerkAdviseurArtikel.aspx?CC=C21&SC=WSP&KAC=BEY&artikelNummer=396004&MaatCode=0000&BC=GOA&BAC=ALG&cm_mmc_o=7BBTkwCjC-kTwFwwECVyBpAgfkblfbETzplCjCHzApw5zyuAFCjCoxN9xiiS&utm_source=google&utm_medium=cpc&scid=scplp863960040000&sc_intid=863960040000&cm_mmca1=12913-AGI-57217889904-ASI-442497298943-863960040000&gclid=CjwKCAjwiurXBRAnEiwAk2GFZmcqcCFwZv934OoM6O_iyzfaHDzazYoh4ZnEARttBaeVMdkhP0o8qhoCFLsQAvD_BwE&gclsrc=aw.ds&dclid=CKHHpsOgiNsCFVAr4Aodb2ULNw","71","Zoekmachine",4,"ICI-Paris-XL",60
"499","15-5-2018 20:23:05","Ja",NA,"Vrouw","18","Mobiele telefoon","3-5 minuten","6-9 minuten",20:22:00,20:24:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","90","Zoekmachine",4,"ICI-Paris-XL",120
"500","15-5-2018 22:09:01","Ja",NA,"Man","17","Mobiele telefoon","3-5 minuten","6-9 minuten",20:07:00,22:09:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","90","Zoekmachine",4,"ICI-Paris-XL",7320
"501","16-5-2018 8:52:56","Ja",NA,"Vrouw","24","Mobiele telefoon","3-5 minuten","3-5 minuten",08:51:00,08:53:00,"https://www.bol.com/nl/p/armani-si-eau-de-parfum-50-ml/9200000026455767/?s2a=#product_title","67","Zoekmachine",4,"ICI-Paris-XL",120
"502","16-5-2018 11:59:06","Ja",NA,"Man","22","Laptop","0-2 minuten","0-2 minuten",11:58:00,11:58:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","63","Website van het merk",4,"ICI-Paris-XL",0
"503","16-5-2018 21:45:44","Ja",NA,"Man","20","Mobiele telefoon","0-2 minuten","0-2 minuten",21:44:00,21:45:00,"https://www.iciparisxl.nl/armani/si/eau-de-parfum/p/BP_641253?varSel=641260","89","Zoekmachine",3,"ICI-Paris-XL",60
"504","16-5-2018 23:06:19","Ja",NA,"Vrouw","19","Mobiele telefoon","3-5 minuten","3-5 minuten",23:01:00,23:05:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","90","Zoekmachine",4,"ICI-Paris-XL",240
"505","22-5-2018 15:32:46","Ja",NA,"Vrouw","21","Mobiele telefoon","3-5 minuten","3-5 minuten",15:30:00,15:32:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","90","Website van het merk",4,"ICI-Paris-XL",120
"506","22-5-2018 15:40:36","Ja",NA,"Man","22","Laptop","3-5 minuten","6-9 minuten",15:37:00,15:41:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","90","Zoekmachine",4,"ICI-Paris-XL",240
"507","22-5-2018 16:37:39","Ja",NA,"Vrouw","19","Laptop","0-2 minuten","0-2 minuten",16:36:00,16:37:00,"https://www.superwinkel.nl/product/1025479/giorgio-armani-si-eau-de-parfum-50-ml.html","67","Zoekmachine",4,"ICI-Paris-XL",60
"508","22-5-2018 16:54:20","Ja",NA,"Man","20","Mobiele telefoon","0-2 minuten","3-5 minuten",16:52:00,16:53:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","89","Zoekmachine",4,"ICI-Paris-XL",60
"509","22-5-2018 17:27:17","Ja",NA,"Man","22","Laptop","0-2 minuten","0-2 minuten",17:26:00,17:27:00,"https://www.bol.com/nl/p/armani-si-eau-de-parfum-50-ml/9200000026455767/?s2a=#product_title","67","Zoekmachine",4,"ICI-Paris-XL",60
"510","22-5-2018 20:03:10","Ja",NA,"Vrouw","18","Mobiele telefoon","0-2 minuten","3-5 minuten",20:00:00,19:59:00,"https://www.douglas.nl/productbrand_753266.html?d=s&wt_cc4=marin_bid&wt_cc1=&mkwi_dm&pcrid=171510341895&pkw=&pmt=&trac=nl.01psh.goo.9976225783.637221275.38724751376.000000","89","Zoekmachine",4,"ICI-Paris-XL",-60
"511","22-5-2018 21:51:06","Ja",NA,"Vrouw","20","Laptop","0-2 minuten","0-2 minuten",21:49:00,21:50:00,"https://www.douglas.nl/Fabulous-Favorites-Giorgio-Armani-Sì_product_753266.html","90","Zoekmachine",4,"ICI-Paris-XL",60
"512","22-5-2018 23:04:26","Ja",NA,"Man","20","Mobiele telefoon","3-5 minuten","3-5 minuten",23:03:00,23:04:00,"https://www.bol.com/nl/p/armani-si-eau-de-parfum-50-ml/9200000026455767/?s2a=#product_title","69","Zoekmachine",4,"ICI-Paris-XL",60
"513","22-5-2018 23:05:45","Ja",NA,"Vrouw","21","Mobiele telefoon","0-2 minuten","0-2 minuten",23:04:00,23:05:00,"https://www.wehkamp.nl/Winkelen/KenmerkAdviseurArtikel.aspx?CC=C21&SC=WSP&KAC=BEY&artikelNummer=396004&MaatCode=0000&BC=GOA&BAC=ALG&cm_mmc_o=7BBTkwCjC-kTwFwwECVyBpAgfkblfbETzplCjCHzApw5zyuAFCjCoxN9xiiS&utm_source=google&utm_medium=cpc&scid=scplp863960040000&sc_intid=863960040000&cm_mmca1=12913-AGI-57217890384-ASI-442497298943-863960040000&gclid=CjwKCAjw_47YBRBxEiwAYuKdw6vnG7bYQpDq1atmeqx1sD0QtrpoFe9maKCL5iwl-752H8stQvaOQhoCw5sQAvD_BwE&gclsrc=aw.ds&dclid=CL6bzq-cmtsCFUQO4Aodj4gFMw","71","Zoekmachine",4,"ICI-Paris-XL",60
"514","22-5-2018 23:07:33","Ja",NA,"Man","18","Mobiele telefoon","0-2 minuten","0-2 minuten",23:04:00,23:09:00,"Www.douglas.nl","50","Zoekmachine",4,"ICI-Paris-XL",300
"515","22-5-2018 23:08:10","Ja",NA,"Man","22","Tablet","6-9 minuten","6-9 minuten",23:06:00,23:08:00,"https://www.douglas.nl/Fabulous-Favorites-Giorgio-Armani-S%C3%AC_product_753266.html","90","Zoekmachine",4,"ICI-Paris-XL",120
"516","22-5-2018 23:09:03","Ja",NA,"Genderneutraal","19","Mobiele telefoon","0-2 minuten","3-5 minuten",23:17:00,23:18:00,"Douglas.nl","45","Zoekmachine",3,"ICI-Paris-XL",60
"517","22-5-2018 23:09:47","Ja",NA,"Vrouw","19","Laptop","0-2 minuten","3-5 minuten",23:09:00,23:10:00,"https://www.douglas.nl/Fabulous-Favorites-Giorgio-Armani-S%C3%AC_product_753266.html","90","Zoekmachine",4,"ICI-Paris-XL",60
"518","22-5-2018 23:11:48","Ja",NA,"Vrouw","26","Tablet","3-5 minuten","6-9 minuten",23:10:00,23:10:00,"https://www.bol.com/nl/p/armani-si-eau-de-parfum-50-ml/9200000026455767/?s2a=#product_title","69","Zoekmachine",4,"ICI-Paris-XL",0
"519","22-5-2018 23:11:51","Ja",NA,"Man","18","Laptop","0-2 minuten","0-2 minuten",23:11:00,23:13:00,"https://www.easycosmetic.nl/giorgio-armani/si/giorgio-armani-si-edp-vapo-50ml.aspx?utm_source=adwords&utm_medium=datafeed&utm_campaign=cpc&utm_term=giorgio+armani+s%C3%AC&utm_content=productads&gclid=EAIaIQobChMI2cjWx52a2wIVybobCh1s1QVdEAQYAiABEgKhsvD_BwE","61","Zoekmachine",1,"ICI-Paris-XL",120
"520","22-5-2018 23:12:48","Ja",NA,"Vrouw","20","Tablet","3-5 minuten","0-2 minuten",23:14:00,23:16:00,"https://www.easycosmetic.nl/giorgio-armani/si/giorgio-armani-si-edp-vapo-50ml.aspx?utm_source=adwords&utm_medium=datafeed&utm_campaign=cpc&utm_term=giorgio+armani+s%C3%AC&utm_content=productads&gclid=EAIaIQobChMI2cjWx52a2wIVybobCh1s1QVdEAQYAiABEgKhsvD_BwE","61","Zoekmachine",3,"ICI-Paris-XL",120
"521","22-5-2018 23:13:02","Ja",NA,"Man","23","Laptop","3-5 minuten","3-5 minuten",23:09:00,23:12:00,"https://www.bol.com/nl/p/armani-si-eau-de-parfum-50-ml/9200000026455767/?s2a=#product_title","69","Zoekmachine",4,"ICI-Paris-XL",180
"522","22-5-2018 23:14:26","Ja",NA,"Vrouw","17","Laptop","0-2 minuten","3-5 minuten",23:13:00,23:20:00,"https://www.superwinkel.nl/product/1025479/giorgio-armani-si-eau-de-parfum-50-ml.html?bcid=SUP025479&tool=google_shopping_parfum&info=SUP025479&pcid=73&gclid=EAIaIQobChMI2cjWx52a2wIVybobCh1s1QVdEAQYASABEgIDmvD_BwE","67","Zoekmachine",3,"ICI-Paris-XL",420
"523","22-5-2018 23:15:20","Ja",NA,"Vrouw","19","Tablet","3-5 minuten","0-2 minuten",23:15:00,23:19:00,"https://www.superwinkel.nl/product/1025479/giorgio-armani-si-eau-de-parfum-50-ml.html?bcid=SUP025479&tool=google_shopping_parfum&info=SUP025479&pcid=73&gclid=EAIaIQobChMI2cjWx52a2wIVybobCh1s1QVdEAQYASABEgIDmvD_BwE","67","Website van het merk",3,"ICI-Paris-XL",240
"524","22-5-2018 23:15:41","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 minuten","0-2 minuten",23:13:00,23:14:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","90","Zoekmachine",4,"ICI-Paris-XL",60
"525","22-5-2018 23:16:51","Ja",NA,"Vrouw","19","Tablet","6-9 minuten","6-9 minuten",12:22:00,12:34:00,"https://www.superwinkel.nl/product/1025479/giorgio-armani-si-eau-de-parfum-50-ml.html?bcid=SUP025479&tool=google_shopping_parfum&info=SUP025479&pcid=73&gclid=EAIaIQobChMI2cjWx52a2wIVybobCh1s1QVdEAQYASABEgIDmvD_BwE","67","Zoekmachine",3,"ICI-Paris-XL",720
"526","22-5-2018 23:17:59","Ja",NA,"Vrouw","20","Tablet","langer dan 10 minuten","0-2 minuten",13:23:00,13:26:00,"https://www.superwinkel.nl/product/1025479/giorgio-armani-si-eau-de-parfum-50-ml.html?bcid=SUP025479&tool=google_shopping_parfum&info=SUP025479&pcid=73&gclid=EAIaIQobChMI2cjWx52a2wIVybobCh1s1QVdEAQYASABEgIDmvD_BwE","65","Zoekmachine",4,"ICI-Paris-XL",180
"527","22-5-2018 23:19:12","Ja",NA,"Vrouw","23","Laptop","0-2 minuten","0-2 minuten",15:12:00,15:13:00,"https://www.easycosmetic.nl/giorgio-armani/si/giorgio-armani-si-edp-vapo-50ml.aspx?utm_source=adwords&utm_medium=datafeed&utm_campaign=cpc&utm_term=giorgio+armani+s%C3%AC&utm_content=productads&gclid=EAIaIQobChMI2cjWx52a2wIVybobCh1s1QVdEAQYAiABEgKhsvD_BwE","61","Zoekmachine",4,"ICI-Paris-XL",60
"528","22-5-2018 23:19:28","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICI-Paris-XL",NA
"529","22-5-2018 23:19:37","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICI-Paris-XL",NA
"530","22-5-2018 23:20:28","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICI-Paris-XL",NA
"531","22-5-2018 23:21:15","Ja",NA,"Vrouw","18","Tablet","3-5 minuten","3-5 minuten",23:02:00,23:04:00,"https://www.easycosmetic.nl/giorgio-armani/si/giorgio-armani-si-edp-vapo-50ml.aspx?utm_source=adwords&utm_medium=datafeed&utm_campaign=cpc&utm_term=giorgio+armani+s%C3%AC&utm_content=productads&gclid=EAIaIQobChMI2cjWx52a2wIVybobCh1s1QVdEAQYAiABEgKhsvD_BwE","61","Zoekmachine",3,"ICI-Paris-XL",120
"532","23-5-2018 11:04:50","Ja",NA,"Man","20","Laptop","3-5 minuten","3-5 minuten",11:03:00,11:04:00,"https://www.iciparisxl.nl/nl/armani/si/eau-de-parfum/p/BP_641253","89","Zoekmachine",4,NA,60
